rama_ciencias,codigo_carrera,carrera,entidad,Matricula_Total,Matricula_Mujeres,Matricula_Hombres,Diferencia_Genero,Curso_Academico,Ano_Inicio_Curso
Ciencias Pedagógicas,7527.0,TÉCNICO SUPERIOR PROFESOR DE EDUCACIÓN ARTÍSTICA PARA SECUNDARIA BÁSICA,UCLV,1.0,0.0,1.0,-1.0,2022-2023,2022
Ciencias Pedagógicas,7527.0,TÉCNICO SUPERIOR PROFESOR DE EDUCACIÓN ARTÍSTICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Pedagógicas,7527.0,TÉCNICO SUPERIOR PROFESOR DE EDUCACIÓN ARTÍSTICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Pedagógicas,7507.0,TÉCNICO SUPERIOR PROFESOR DE EDUCACIÓN LABORAL PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Pedagógicas,7507.0,TÉCNICO SUPERIOR PROFESOR DE EDUCACIÓN LABORAL PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Pedagógicas,7507.0,TÉCNICO SUPERIOR PROFESOR DE EDUCACIÓN LABORAL PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Pedagógicas,7507.0,TÉCNICO SUPERIOR PROFESOR DE EDUCACIÓN LABORAL PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Pedagógicas,7507.0,TÉCNICO SUPERIOR PROFESOR DE EDUCACIÓN LABORAL PARA SECUNDARIA BÁSICA,UCLV,8.0,0.0,8.0,-8.0,2020-2021,2020
Ciencias Pedagógicas,7507.0,TÉCNICO SUPERIOR PROFESOR DE EDUCACIÓN LABORAL PARA SECUNDARIA BÁSICA,UCLV,7.0,0.0,7.0,-7.0,2021-2022,2021
Ciencias Pedagógicas,7507.0,TÉCNICO SUPERIOR PROFESOR DE EDUCACIÓN LABORAL PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Pedagógicas,7507.0,TÉCNICO SUPERIOR PROFESOR DE EDUCACIÓN LABORAL PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Pedagógicas,7507.0,TÉCNICO SUPERIOR PROFESOR DE EDUCACIÓN LABORAL PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Pedagógicas,7503.0,TÉCNICO SUPERIOR PROFESOR DE FÍSICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Pedagógicas,7503.0,TÉCNICO SUPERIOR PROFESOR DE FÍSICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Pedagógicas,7503.0,TÉCNICO SUPERIOR PROFESOR DE FÍSICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Pedagógicas,7503.0,TÉCNICO SUPERIOR PROFESOR DE FÍSICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Pedagógicas,7503.0,TÉCNICO SUPERIOR PROFESOR DE FÍSICA PARA SECUNDARIA BÁSICA,UCLV,1.0,0.0,1.0,-1.0,2020-2021,2020
Ciencias Pedagógicas,7503.0,TÉCNICO SUPERIOR PROFESOR DE FÍSICA PARA SECUNDARIA BÁSICA,UCLV,1.0,0.0,1.0,-1.0,2021-2022,2021
Ciencias Pedagógicas,7503.0,TÉCNICO SUPERIOR PROFESOR DE FÍSICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Pedagógicas,7503.0,TÉCNICO SUPERIOR PROFESOR DE FÍSICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Pedagógicas,7503.0,TÉCNICO SUPERIOR PROFESOR DE FÍSICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Pedagógicas,7506.0,TÉCNICO SUPERIOR PROFESOR DE GEOGRAFÍA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Pedagógicas,7506.0,TÉCNICO SUPERIOR PROFESOR DE GEOGRAFÍA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Pedagógicas,7506.0,TÉCNICO SUPERIOR PROFESOR DE GEOGRAFÍA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Pedagógicas,7506.0,TÉCNICO SUPERIOR PROFESOR DE GEOGRAFÍA PARA SECUNDARIA BÁSICA,UCLV,27.0,7.0,20.0,-13.0,2019-2020,2019
Ciencias Pedagógicas,7506.0,TÉCNICO SUPERIOR PROFESOR DE GEOGRAFÍA PARA SECUNDARIA BÁSICA,UCLV,25.0,9.0,16.0,-7.0,2020-2021,2020
Ciencias Pedagógicas,7506.0,TÉCNICO SUPERIOR PROFESOR DE GEOGRAFÍA PARA SECUNDARIA BÁSICA,UCLV,5.0,1.0,4.0,-3.0,2021-2022,2021
Ciencias Pedagógicas,7506.0,TÉCNICO SUPERIOR PROFESOR DE GEOGRAFÍA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Pedagógicas,7506.0,TÉCNICO SUPERIOR PROFESOR DE GEOGRAFÍA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Pedagógicas,7506.0,TÉCNICO SUPERIOR PROFESOR DE GEOGRAFÍA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Pedagógicas,7509.0,TÉCNICO SUPERIOR PROFESOR DE HISTORIA Y EDUCACIÓN MORAL Y CIUDADANA,UCLV,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Pedagógicas,7509.0,TÉCNICO SUPERIOR PROFESOR DE HISTORIA Y EDUCACIÓN MORAL Y CIUDADANA,UCLV,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Pedagógicas,7509.0,TÉCNICO SUPERIOR PROFESOR DE HISTORIA Y EDUCACIÓN MORAL Y CIUDADANA,UCLV,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Pedagógicas,7509.0,TÉCNICO SUPERIOR PROFESOR DE HISTORIA Y EDUCACIÓN MORAL Y CIUDADANA,UCLV,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Pedagógicas,7509.0,TÉCNICO SUPERIOR PROFESOR DE HISTORIA Y EDUCACIÓN MORAL Y CIUDADANA,UCLV,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Pedagógicas,7509.0,TÉCNICO SUPERIOR PROFESOR DE HISTORIA Y EDUCACIÓN MORAL Y CIUDADANA,UCLV,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Pedagógicas,7509.0,TÉCNICO SUPERIOR PROFESOR DE HISTORIA Y EDUCACIÓN MORAL Y CIUDADANA,UCLV,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Pedagógicas,7509.0,TÉCNICO SUPERIOR PROFESOR DE HISTORIA Y EDUCACIÓN MORAL Y CIUDADANA,UCLV,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Pedagógicas,7509.0,TÉCNICO SUPERIOR PROFESOR DE HISTORIA Y EDUCACIÓN MORAL Y CIUDADANA,UCLV,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Pedagógicas,7508.0,TÉCNICO SUPERIOR PROFESOR DE LENGUA ESPAÑOLA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Pedagógicas,7508.0,TÉCNICO SUPERIOR PROFESOR DE LENGUA ESPAÑOLA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Pedagógicas,7508.0,TÉCNICO SUPERIOR PROFESOR DE LENGUA ESPAÑOLA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Pedagógicas,7508.0,TÉCNICO SUPERIOR PROFESOR DE LENGUA ESPAÑOLA PARA SECUNDARIA BÁSICA,UCLV,7.0,6.0,1.0,5.0,2019-2020,2019
Ciencias Pedagógicas,7508.0,TÉCNICO SUPERIOR PROFESOR DE LENGUA ESPAÑOLA PARA SECUNDARIA BÁSICA,UCLV,13.0,7.0,6.0,1.0,2020-2021,2020
Ciencias Pedagógicas,7508.0,TÉCNICO SUPERIOR PROFESOR DE LENGUA ESPAÑOLA PARA SECUNDARIA BÁSICA,UCLV,1.0,1.0,0.0,1.0,2021-2022,2021
Ciencias Pedagógicas,7508.0,TÉCNICO SUPERIOR PROFESOR DE LENGUA ESPAÑOLA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Pedagógicas,7508.0,TÉCNICO SUPERIOR PROFESOR DE LENGUA ESPAÑOLA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Pedagógicas,7508.0,TÉCNICO SUPERIOR PROFESOR DE LENGUA ESPAÑOLA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Pedagógicas,7502.0,TÉCNICO SUPERIOR PROFESOR DE MATEMÁTICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Pedagógicas,7502.0,TÉCNICO SUPERIOR PROFESOR DE MATEMÁTICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Pedagógicas,7502.0,TÉCNICO SUPERIOR PROFESOR DE MATEMÁTICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Pedagógicas,7502.0,TÉCNICO SUPERIOR PROFESOR DE MATEMÁTICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Pedagógicas,7502.0,TÉCNICO SUPERIOR PROFESOR DE MATEMÁTICA PARA SECUNDARIA BÁSICA,UCLV,3.0,0.0,3.0,-3.0,2020-2021,2020
Ciencias Pedagógicas,7502.0,TÉCNICO SUPERIOR PROFESOR DE MATEMÁTICA PARA SECUNDARIA BÁSICA,UCLV,1.0,0.0,1.0,-1.0,2021-2022,2021
Ciencias Pedagógicas,7502.0,TÉCNICO SUPERIOR PROFESOR DE MATEMÁTICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Pedagógicas,7502.0,TÉCNICO SUPERIOR PROFESOR DE MATEMÁTICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Pedagógicas,7502.0,TÉCNICO SUPERIOR PROFESOR DE MATEMÁTICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Pedagógicas,7504.0,TÉCNICO SUPERIOR PROFESOR DE QUÍMICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Pedagógicas,7504.0,TÉCNICO SUPERIOR PROFESOR DE QUÍMICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Pedagógicas,7504.0,TÉCNICO SUPERIOR PROFESOR DE QUÍMICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Pedagógicas,7504.0,TÉCNICO SUPERIOR PROFESOR DE QUÍMICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Pedagógicas,7504.0,TÉCNICO SUPERIOR PROFESOR DE QUÍMICA PARA SECUNDARIA BÁSICA,UCLV,2.0,1.0,1.0,0.0,2020-2021,2020
Ciencias Pedagógicas,7504.0,TÉCNICO SUPERIOR PROFESOR DE QUÍMICA PARA SECUNDARIA BÁSICA,UCLV,1.0,1.0,0.0,1.0,2021-2022,2021
Ciencias Pedagógicas,7504.0,TÉCNICO SUPERIOR PROFESOR DE QUÍMICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Pedagógicas,7504.0,TÉCNICO SUPERIOR PROFESOR DE QUÍMICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Pedagógicas,7504.0,TÉCNICO SUPERIOR PROFESOR DE QUÍMICA PARA SECUNDARIA BÁSICA,UCLV,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,,ADMINISTRACIÓN Y ECONOMÍA,UCMCA,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,,ADMINISTRACIÓN Y ECONOMÍA,UCMCA,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,,ADMINISTRACIÓN Y ECONOMÍA,UCMCA,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,,ADMINISTRACIÓN Y ECONOMÍA,UCMCA,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,,ADMINISTRACIÓN Y ECONOMÍA,UCMCA,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,,ADMINISTRACIÓN Y ECONOMÍA,UCMCA,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,,ADMINISTRACIÓN Y ECONOMÍA,UCMCA,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,,ADMINISTRACIÓN Y ECONOMÍA,UCMCA,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,,ADMINISTRACIÓN Y ECONOMÍA,UCMCA,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,30401.0,BIOANÁLISIS CLÍNICO,UCMCA,78.0,67.0,11.0,56.0,2015-2016,2015
Ciencias Médicas,30401.0,BIOANÁLISIS CLÍNICO,UCMCA,94.0,85.0,9.0,76.0,2016-2017,2016
Ciencias Médicas,30401.0,BIOANÁLISIS CLÍNICO,UCMCA,142.0,131.0,11.0,120.0,2017-2018,2017
Ciencias Médicas,30401.0,BIOANÁLISIS CLÍNICO,UCMCA,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,30401.0,BIOANÁLISIS CLÍNICO,UCMCA,154.0,139.0,15.0,124.0,2020-2021,2020
Ciencias Médicas,30401.0,BIOANÁLISIS CLÍNICO,UCMCA,129.0,116.0,13.0,103.0,2021-2022,2021
Ciencias Médicas,30401.0,BIOANÁLISIS CLÍNICO,UCMCA,101.0,82.0,19.0,63.0,2022-2023,2022
Ciencias Médicas,30401.0,BIOANÁLISIS CLÍNICO,UCMCA,132.0,105.996,26.004000000000005,79.99199999999999,2023-2024,2023
Ciencias Médicas,30401.0,BIOANÁLISIS CLÍNICO,UCMCA,139.0,114.0,25.0,89.0,2024-2025,2024
Ciencias Médicas,30300.0,ENFERMERÍA,UCMCA,88.0,74.0,14.0,60.0,2015-2016,2015
Ciencias Médicas,30300.0,ENFERMERÍA,UCMCA,183.0,146.0,37.0,109.0,2016-2017,2016
Ciencias Médicas,30300.0,ENFERMERÍA,UCMCA,232.0,182.0,50.0,132.0,2017-2018,2017
Ciencias Médicas,30300.0,ENFERMERÍA,UCMCA,273.0,216.0,57.0,159.0,2019-2020,2019
Ciencias Médicas,30300.0,ENFERMERÍA,UCMCA,385.0,330.0,55.0,275.0,2020-2021,2020
Ciencias Médicas,30300.0,ENFERMERÍA,UCMCA,451.0,370.0,81.0,289.0,2021-2022,2021
Ciencias Médicas,30300.0,ENFERMERÍA,UCMCA,413.0,317.0,96.0,221.0,2022-2023,2022
Ciencias Médicas,30300.0,ENFERMERÍA,UCMCA,367.0,279.0,88.0,191.0,2023-2024,2023
Ciencias Médicas,30300.0,ENFERMERÍA,UCMCA,335.0,262.0,73.0,189.0,2024-2025,2024
Ciencias Médicas,30200.0,ESTOMATOLOGÍA,UCMCA,240.0,190.0,50.0,140.0,2015-2016,2015
Ciencias Médicas,30200.0,ESTOMATOLOGÍA,UCMCA,279.0,211.0,68.0,143.0,2016-2017,2016
Ciencias Médicas,30200.0,ESTOMATOLOGÍA,UCMCA,221.0,161.0,60.0,101.0,2017-2018,2017
Ciencias Médicas,30200.0,ESTOMATOLOGÍA,UCMCA,159.0,115.0,44.0,71.0,2019-2020,2019
Ciencias Médicas,30200.0,ESTOMATOLOGÍA,UCMCA,124.0,90.0,34.0,56.0,2020-2021,2020
Ciencias Médicas,30200.0,ESTOMATOLOGÍA,UCMCA,75.0,61.0,14.0,47.0,2021-2022,2021
Ciencias Médicas,30200.0,ESTOMATOLOGÍA,UCMCA,84.0,72.0,12.0,60.0,2022-2023,2022
Ciencias Médicas,30200.0,ESTOMATOLOGÍA,UCMCA,103.0,82.0,21.0,61.0,2023-2024,2023
Ciencias Médicas,30200.0,ESTOMATOLOGÍA,UCMCA,118.0,96.0,22.0,74.0,2024-2025,2024
Ciencias Médicas,30406.0,HIGIENE Y EPIDEMIOLOGÍA,UCMCA,59.0,43.0,16.0,27.0,2015-2016,2015
Ciencias Médicas,30406.0,HIGIENE Y EPIDEMIOLOGÍA,UCMCA,113.0,89.0,24.0,65.0,2016-2017,2016
Ciencias Médicas,30406.0,HIGIENE Y EPIDEMIOLOGÍA,UCMCA,121.0,90.0,31.0,59.0,2017-2018,2017
Ciencias Médicas,30406.0,HIGIENE Y EPIDEMIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,30406.0,HIGIENE Y EPIDEMIOLOGÍA,UCMCA,126.0,92.0,34.0,58.0,2020-2021,2020
Ciencias Médicas,30406.0,HIGIENE Y EPIDEMIOLOGÍA,UCMCA,104.0,82.0,22.0,60.0,2021-2022,2021
Ciencias Médicas,30406.0,HIGIENE Y EPIDEMIOLOGÍA,UCMCA,103.0,81.0,22.0,59.0,2022-2023,2022
Ciencias Médicas,30406.0,HIGIENE Y EPIDEMIOLOGÍA,UCMCA,78.0,65.011,12.989000000000004,52.02199999999999,2023-2024,2023
Ciencias Médicas,30406.0,HIGIENE Y EPIDEMIOLOGÍA,UCMCA,83.0,71.0,12.0,59.0,2024-2025,2024
Ciencias Médicas,30402.0,IMAGENOLOGÍA Y RADIOFÍSICA MÉDICA,UCMCA,10.0,2.0,8.0,-6.0,2015-2016,2015
Ciencias Médicas,30402.0,IMAGENOLOGÍA Y RADIOFÍSICA MÉDICA,UCMCA,1.0,1.0,0.0,1.0,2016-2017,2016
Ciencias Médicas,30402.0,IMAGENOLOGÍA Y RADIOFÍSICA MÉDICA,UCMCA,8.0,8.0,0.0,8.0,2017-2018,2017
Ciencias Médicas,30402.0,IMAGENOLOGÍA Y RADIOFÍSICA MÉDICA,UCMCA,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,30402.0,IMAGENOLOGÍA Y RADIOFÍSICA MÉDICA,UCMCA,8.0,8.0,0.0,8.0,2020-2021,2020
Ciencias Médicas,30402.0,IMAGENOLOGÍA Y RADIOFÍSICA MÉDICA,UCMCA,7.0,7.0,0.0,7.0,2021-2022,2021
Ciencias Médicas,30402.0,IMAGENOLOGÍA Y RADIOFÍSICA MÉDICA,UCMCA,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,30402.0,IMAGENOLOGÍA Y RADIOFÍSICA MÉDICA,UCMCA,6.0,6.0,0.0,6.0,2023-2024,2023
Ciencias Médicas,30402.0,IMAGENOLOGÍA Y RADIOFÍSICA MÉDICA,UCMCA,25.0,15.0,10.0,5.0,2024-2025,2024
Ciencias Médicas,30407.0,LOGOFONOAUDIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,30407.0,LOGOFONOAUDIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,30407.0,LOGOFONOAUDIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,30407.0,LOGOFONOAUDIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,30407.0,LOGOFONOAUDIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,30407.0,LOGOFONOAUDIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,30407.0,LOGOFONOAUDIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,30407.0,LOGOFONOAUDIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,30407.0,LOGOFONOAUDIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,30100.0,MEDICINA,UCMCA,1743.0,1146.0,597.0,549.0,2015-2016,2015
Ciencias Médicas,30100.0,MEDICINA,UCMCA,1948.0,1285.0,663.0,622.0,2016-2017,2016
Ciencias Médicas,30100.0,MEDICINA,UCMCA,2124.0,1374.0,750.0,624.0,2017-2018,2017
Ciencias Médicas,30100.0,MEDICINA,UCMCA,2114.0,1405.0,709.0,696.0,2019-2020,2019
Ciencias Médicas,30100.0,MEDICINA,UCMCA,1992.0,1321.0,671.0,650.0,2020-2021,2020
Ciencias Médicas,30100.0,MEDICINA,UCMCA,1664.0,1120.0,544.0,576.0,2021-2022,2021
Ciencias Médicas,30100.0,MEDICINA,UCMCA,1386.0,930.0,456.0,474.0,2022-2023,2022
Ciencias Médicas,30100.0,MEDICINA,UCMCA,1028.0,689.07,338.92999999999995,350.1400000000001,2023-2024,2023
Ciencias Médicas,30100.0,MEDICINA,UCMCA,994.0,659.0,335.0,324.0,2024-2025,2024
Ciencias Médicas,3511.0,MEDICINA TRANSFUNCIONAL,UCMCA,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3511.0,MEDICINA TRANSFUNCIONAL,UCMCA,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3511.0,MEDICINA TRANSFUNCIONAL,UCMCA,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3511.0,MEDICINA TRANSFUNCIONAL,UCMCA,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3511.0,MEDICINA TRANSFUNCIONAL,UCMCA,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,3511.0,MEDICINA TRANSFUNCIONAL,UCMCA,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,3511.0,MEDICINA TRANSFUNCIONAL,UCMCA,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,3511.0,MEDICINA TRANSFUNCIONAL,UCMCA,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,3511.0,MEDICINA TRANSFUNCIONAL,UCMCA,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,,MICROBIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,,MICROBIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,,MICROBIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,,MICROBIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,,MICROBIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,,MICROBIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,,MICROBIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,,MICROBIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,,MICROBIOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,30405.0,NUTRICIÓN,UCMCA,25.0,24.0,1.0,23.0,2015-2016,2015
Ciencias Médicas,30405.0,NUTRICIÓN,UCMCA,22.0,21.0,1.0,20.0,2016-2017,2016
Ciencias Médicas,30405.0,NUTRICIÓN,UCMCA,17.0,17.0,0.0,17.0,2017-2018,2017
Ciencias Médicas,30405.0,NUTRICIÓN,UCMCA,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,30405.0,NUTRICIÓN,UCMCA,84.0,77.0,7.0,70.0,2020-2021,2020
Ciencias Médicas,30405.0,NUTRICIÓN,UCMCA,49.0,45.0,4.0,41.0,2021-2022,2021
Ciencias Médicas,30405.0,NUTRICIÓN,UCMCA,60.0,53.0,7.0,46.0,2022-2023,2022
Ciencias Médicas,30405.0,NUTRICIÓN,UCMCA,52.0,45.0,7.0,38.0,2023-2024,2023
Ciencias Médicas,30405.0,NUTRICIÓN,UCMCA,41.0,36.0,5.0,31.0,2024-2025,2024
Ciencias Médicas,30403.0,OPTOMETRÍA Y ÓPTICA,UCMCA,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,30403.0,OPTOMETRÍA Y ÓPTICA,UCMCA,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,30403.0,OPTOMETRÍA Y ÓPTICA,UCMCA,11.0,10.0,1.0,9.0,2017-2018,2017
Ciencias Médicas,30403.0,OPTOMETRÍA Y ÓPTICA,UCMCA,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,30403.0,OPTOMETRÍA Y ÓPTICA,UCMCA,73.0,66.0,7.0,59.0,2020-2021,2020
Ciencias Médicas,30403.0,OPTOMETRÍA Y ÓPTICA,UCMCA,9.0,8.0,1.0,7.0,2021-2022,2021
Ciencias Médicas,30403.0,OPTOMETRÍA Y ÓPTICA,UCMCA,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,30403.0,OPTOMETRÍA Y ÓPTICA,UCMCA,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,30403.0,OPTOMETRÍA Y ÓPTICA,UCMCA,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,3562.0,PODOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2015-2016,2015
Ciencias Médicas,3562.0,PODOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2016-2017,2016
Ciencias Médicas,3562.0,PODOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2017-2018,2017
Ciencias Médicas,3562.0,PODOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2019-2020,2019
Ciencias Médicas,3562.0,PODOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2020-2021,2020
Ciencias Médicas,3562.0,PODOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2021-2022,2021
Ciencias Médicas,3562.0,PODOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2022-2023,2022
Ciencias Médicas,3562.0,PODOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2023-2024,2023
Ciencias Médicas,3562.0,PODOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2024-2025,2024
Ciencias Médicas,3562.0,PSICOLOGÍA,UCMCA,0.0,0.0,0.0,0.0,2015-2016,2015
